,name,price,href,img_url,additional_name
288,Otroški šotor z UV-zaščito in bazenom | BAYSHADE,23.99,https://vigoshop.si/izdelek/baby-tent-a-childrens-tent-with-uv-protection-and-a-swimming-pool-bayshade-2/,https://vigoshop.si/app/uploads/2023/06/BabyTent-Featured-Img-min-324x324.jpg,Otroški šotor z UV-zaščito in bazenom | BAYSHADE
289,LED balon z vrtnico | LOVEBALLOON,19.99,https://vigoshop.si/izdelek/led-balon-z-vrtnico-loveballoon/,https://vigoshop.si/app/uploads/2023/01/LED_Luminous_Balloon_Rose_Bouquet_Gallery_Img2-min-324x324.jpg,LED balon z vrtnico | LOVEBALLOON
290,Moji ženi – Ogrlica s 14K belim zlatom s cirkoni STELLA,29.99,https://vigoshop.si/izdelek/skoraj-razprodana-moji-zeni-srebrna-ogrlica-s-cirkonij-kristali-stella/,https://vigoshop.si/app/uploads/2022/12/STELLA_13.09.22_UROS_IMAGE_600X600_SI_V1-min-1-324x324.jpg,Moji ženi – Ogrlica s 14K belim zlatom s cirkoni STELLA
291,Aplikator za lase z 12x kroglicami | GEMPOP,18.99,https://vigoshop.si/izdelek/bead-hair-applicator-and-12-sets-of-beads-in-various-colors-and-shapes-hairgems/,https://vigoshop.si/app/uploads/2023/10/Bead-Applicator-Featured-Img-min-1-324x324.jpg,Aplikator za lase z 12x kroglicami | GEMPOP
292,"Topli, mehki in udobni copati | SNUGSLIDES",20.99,https://vigoshop.si/izdelek/warm-soft-and-comfortable-slippers-snugslides-2/,https://vigoshop.si/app/uploads/2023/09/SNUGSLIDES-FEATURED-IMG-min-1-324x324.jpg,"Topli, mehki in udobni copati | SNUGSLIDES"
293,Baloni z vodnimi bombami za večkratno uporabo | SPLASHERS,21.99,https://vigoshop.si/izdelek/reusable-self-sealing-water-bomb-balloons-splashers/,https://vigoshop.si/app/uploads/2023/06/Reusable-Self-Sealing-Water-Bomb-Balloons-Featured-Img-min-324x324.jpg,Baloni z vodnimi bombami za večkratno uporabo | SPLASHERS
294,Prenosni detektor kovin | HANDYHUNT,23.99,https://vigoshop.si/izdelek/portable-metal-detector-handyhunt-2/,https://vigoshop.si/app/uploads/2023/03/HANDYHUNT-FEATURED-IMG-min-2-324x324.jpg,Prenosni detektor kovin | HANDYHUNT
295,Podloga za odmrzovanje hrane | DEFROSTEX,23.99,https://vigoshop.si/izdelek/podloga-za-odmrzovanje-hrane-defrostex/,https://vigoshop.si/app/uploads/2022/03/Food-Defrosting-Tray-Featured-Img-min-324x324.jpg,Podloga za odmrzovanje hrane | DEFROSTEX
296,Sekljalnik in rezalnik zelenjave 12 v 1 | CHOPMASTER,19.99,https://vigoshop.si/izdelek/12-in-1-vegetable-chopper-slicer-chopmaster/,https://vigoshop.si/app/uploads/2023/08/Vegetable-Chopper-Featured-Img-min-324x324.jpg,Sekljalnik in rezalnik zelenjave 12 v 1 | CHOPMASTER
297,"CANDELIOUR LED sveča, ki spreminja barve",23.99,https://vigoshop.si/izdelek/candeliour-led-sveca-ki-spreminja-barve/,https://vigoshop.si/app/uploads/2020/11/Colour_Changing_Led_Water_Candle_Featured_Img-324x324.jpg,"CANDELIOUR LED sveča, ki spreminja barve"
298,Solarni repelent proti škodljivcem | SOLGUARD,17.99,https://vigoshop.si/izdelek/solar-repellent-for-garden-pests/,https://vigoshop.si/app/uploads/2023/04/Solar-Repellent-Featured-Img-min-324x324.jpg,Solarni repelent proti škodljivcem | SOLGUARD
299,Pripomoček za testenine | DUMPLINGPRO,23.99,https://vigoshop.si/izdelek/pasta-machine-dumplingpro-2/,https://vigoshop.si/app/uploads/2023/03/SPARKPOPS-FEATURED-IMG-min-3-324x324.jpg,Pripomoček za testenine | DUMPLINGPRO
300,Dvigalka JACKUP,29.99,https://vigoshop.si/izdelek/dvigalka-jackup/,https://vigoshop.si/app/uploads/2022/08/JACKUP_UROS_IMAGE_SQUARE_V1-324x324.jpg,Dvigalka JACKUP
301,PROFESIONALNI RAZPRŠILNIK VODE | SPRAYMASTER,18.99,https://vigoshop.si/izdelek/waterpro-professional-water-sprayer-2/,https://vigoshop.si/app/uploads/2023/06/PROFESSIONAL_WATER_SPRAYER_FEATURED_IMG-min-324x324.jpg,PROFESIONALNI RAZPRŠILNIK VODE | SPRAYMASTER
302,Ventilator za odganjanje muh | FLYBEGONE,17.99,https://vigoshop.si/izdelek/fly-trap-fan-flybegone/,https://vigoshop.si/app/uploads/2023/05/FLYBEGONE-1-324x324.jpg,Ventilator za odganjanje muh | FLYBEGONE
303,11 čarobnih pisal za tetoviranje za otroke + GRATIS ŽLICA | MAGICDRAW,18.99,https://vigoshop.si/izdelek/magic-pen-floating-drawings-2/,https://vigoshop.si/app/uploads/2023/02/Magic-Pen-Floating-Drawings-Featured-Img-min-3-324x324.jpg,11 čarobnih pisal za tetoviranje za otroke + GRATIS ŽLICA | MAGICDRAW
304,Analitična pametna tehtnica | DATASCALE,17.99,https://vigoshop.si/izdelek/analytical-personal-scale-datascale/,https://vigoshop.si/app/uploads/2023/10/Analytical-Personal-Scale-Featured-Img-min-324x324.jpg,Analitična pametna tehtnica | DATASCALE
305,Pajkice za oblikovanje postave | LEGGNETY,19.99,https://vigoshop.si/izdelek/shapewear-leggings-leggnety-2/,https://vigoshop.si/app/uploads/2023/03/LEGGNETY-FEATURED-IMG-min-324x324.jpg,Pajkice za oblikovanje postave | LEGGNETY
306,LED luč s senzorjem gibanja LUMICOM 1+1 Gratis,21.99,https://vigoshop.si/izdelek/led-luc-s-senzorjem-gibanja-lumicom-11-gratis-kopija-4/,https://vigoshop.si/app/uploads/2020/10/LUMICOM_gratis-324x324.jpg,LED luč s senzorjem gibanja LUMICOM 1+1 Gratis
307,Kopalniške police | TWINRACK,17.99,https://vigoshop.si/izdelek/bathroom-shelves-twinrack/,https://vigoshop.si/app/uploads/2023/09/Bathroom-Shelves-Featured-Img-min-1-324x324.jpg,Kopalniške police | TWINRACK
308,Večnamenska miza Rezalnik | CUTMATE,18.99,https://vigoshop.si/izdelek/multi-purpose-table-slicer-cutmate/,https://vigoshop.si/app/uploads/2023/05/CUTMATE-324x324.jpg,Večnamenska miza Rezalnik | CUTMATE
309,20 kosov rokavic za čiščenje različnih površin | SWEEPGLOVES,17.99,https://vigoshop.si/izdelek/20-pieces-of-cleaning-gloves-for-various-surfaces-sweepgloves-2/,https://vigoshop.si/app/uploads/2023/09/SWEEPGLOVES-20-piece-set-324x324.jpg,20 kosov rokavic za čiščenje različnih površin | SWEEPGLOVES
310,Kozmetična Torbica | INSTABABE,21.99,https://vigoshop.si/izdelek/cosmetic-bag-instababe/,https://vigoshop.si/app/uploads/2023/03/INSTABABE-FEATURED-IMG-min-4-324x324.jpg,Kozmetična Torbica | INSTABABE
311,Aplikator za sladkorne perle in štampiljke za fondant glazuro GEMPASTER,22.99,https://vigoshop.si/izdelek/aplikator-za-sladkorne-perle-in-stampiljke-za-fondant-glazuro-gempaster/,https://vigoshop.si/app/uploads/2021/12/GEMPASTER_IMAGE_WHITE_V1.jpg,Aplikator za sladkorne perle in štampiljke za fondant glazuro GEMPASTER
312,LED luči za avto | AMBILED,17.99,https://vigoshop.si/izdelek/led-lights-for-the-car-ambiled/,https://vigoshop.si/app/uploads/2023/05/LED-Lights-for-Cars-Featured-Img-min-324x324.jpg,LED luči za avto | AMBILED
313,Brezžični avtomatski kodralnik las | CURLBLISS,24.99,https://vigoshop.si/izdelek/cordless-automatic-hair-curler-2/,https://vigoshop.si/app/uploads/2023/07/ezgif.com-webp-to-jpg-1-324x324.jpg,Brezžični avtomatski kodralnik las | CURLBLISS
314,Namizna svetilka | ZENLIGHT,18.99,https://vigoshop.si/izdelek/crystal-ambient-table-lamp-zenlight-2/,https://vigoshop.si/app/uploads/2023/04/ZENLIGHT_1-324x324.jpg,Namizna svetilka | ZENLIGHT
315,Modna sponka za lase (2kos) | CHICBUN,14.99,https://vigoshop.si/izdelek/fashion-hair-clip-chicbun-2/,https://vigoshop.si/app/uploads/2023/03/CHICBUN-FEATURED-IMG-min-1-324x324.jpg,Modna sponka za lase (2kos) | CHICBUN
316,MINI TESNILO ZA VREČKE | SEALHIT,17.99,https://vigoshop.si/izdelek/super-bag-sealer-sealhit-2/,https://vigoshop.si/app/uploads/2023/03/SEALHIT-FEATURED-IMG-min-324x324.jpg,MINI TESNILO ZA VREČKE | SEALHIT
317,Udoben in zračen nedrček | FRONTBRA,18.99,https://vigoshop.si/izdelek/comfortable-and-airy-bra-frontbra-2/,https://vigoshop.si/app/uploads/2023/01/FRONTBRA_Feature-324x324.jpg,Udoben in zračen nedrček | FRONTBRA
318,Po višini zložljivi lonci za rože | PLANTUP,33.99,https://vigoshop.si/izdelek/vertical-stacking-plant-pots-2/,https://vigoshop.si/app/uploads/2023/08/Vertical-Stacking-Plant-Pots-Gallery-Img1-min-324x324.jpg,Po višini zložljivi lonci za rože | PLANTUP
319,Moji najdražji hčerki – Ogrlica s 14K belim zlatom s cirkoni NAMI,29.99,https://vigoshop.si/izdelek/skoraj-razprodana-moji-najdrazji-hcerki-srebrna-ogrlica-s-cirkonij-kristali-nami/,https://vigoshop.si/app/uploads/2022/12/SI15_NAMI_600X600_V1-1-324x324.jpg,Moji najdražji hčerki – Ogrlica s 14K belim zlatom s cirkoni NAMI
320,Viseča mreža za mačke in majhne pse | PURRPAD,20.99,https://vigoshop.si/izdelek/hanging-hammock-for-cats-and-small-dogs-purrpad/,https://vigoshop.si/app/uploads/2023/05/PURRPAD-FEATURED-IMG-min-324x324.jpg,Viseča mreža za mačke in majhne pse | PURRPAD
321,Solarna svetilka (2 kosa) | GARDENIAS,19.99,https://vigoshop.si/izdelek/decoratove-solar-lamp-gardenias-2-pieces-2/,https://vigoshop.si/app/uploads/2023/09/GARDENIAS-2-piece-set-324x324.jpg,Solarna svetilka (2 kosa) | GARDENIAS
322,Predloga za moznike | DOWELKIT,18.99,https://vigoshop.si/izdelek/template-for-dowels-dowelkit-2/,https://vigoshop.si/app/uploads/2023/02/DOWELKIT-FEATURED-IMG-min-1-324x324.jpg,Predloga za moznike | DOWELKIT
323,Moji bodoči ženi – ogrlica Prepletena srca NUSHI_HEARTS,29.99,https://vigoshop.si/izdelek/moji-bodoci-zeni-ogrlica-prepletena-srca-nushi_hearts/,https://vigoshop.si/app/uploads/2023/01/NUSHI_SI_04.01.23_GLORIA_HEARTS_V1-1-1-1-324x324.jpg,Moji bodoči ženi – ogrlica Prepletena srca NUSHI_HEARTS
324,Interaktivna igrača plazeče rakovice | CRABBIE,16.99,https://vigoshop.si/izdelek/interactive-dog-toy-crabbie/,https://vigoshop.si/app/uploads/2023/10/61dNk-gC2cL._AC_SX679_-324x324.jpg,Interaktivna igrača plazeče rakovice | CRABBIE
325,Duplikator daljinskih upravljalnikov 4v1 | REMOTEX,29.99€ 19.99,https://vigoshop.si/izdelek/4-in-1-remote-control-duplicator-2-4/,https://vigoshop.si/app/uploads/2023/06/Remote-Control-Duplicator-Gallery-Img4-min-1-324x324.jpg,Duplikator daljinskih upravljalnikov 4v1 | REMOTEX
326,Otroški šotor za igro | MAGICHOUSE,27.99,https://vigoshop.si/izdelek/play-tent-for-children-fantasy-tent-2/,https://vigoshop.si/app/uploads/2023/05/MAGICHOUSE_1-1-324x324.jpg,Otroški šotor za igro | MAGICHOUSE
327,Moške kopalke | TOGGIES,19.99,https://vigoshop.si/izdelek/the-anchor-toggies/,https://vigoshop.si/app/uploads/2023/04/TOGGIES-FEATURED-IMG-min-324x324.jpg,Moške kopalke | TOGGIES
328,Zložljiv bazen za hišne ljubljenčke | FOLDIPOOL,21.99,https://vigoshop.si/izdelek/foldable-pool-for-children-and-pets-foldipool-2/,https://vigoshop.si/app/uploads/2023/02/FOLDIPOOL_1-1-324x324.jpg,Zložljiv bazen za hišne ljubljenčke | FOLDIPOOL
329,Ponev za palačinke | CREPEMASTER,21.99,https://vigoshop.si/izdelek/pancake-pan-crepemaster-2/,https://vigoshop.si/app/uploads/2023/04/CREPEMASTER-_1-324x324.jpg,Ponev za palačinke | CREPEMASTER
330,Kristalna namizna svetilka | MOODLIGHT,19.99,https://vigoshop.si/izdelek/ambient-crystal-light-moodlight-2/,https://vigoshop.si/app/uploads/2023/04/MOODLIGHT_1-1-324x324.jpg,Kristalna namizna svetilka | MOODLIGHT
331,Aparat za sladoled | FROSTMASTER,28.99,https://vigoshop.si/izdelek/deluxe-ice-cream-maker-frostmaster-2/,https://vigoshop.si/app/uploads/2023/01/FROSTMASTER-1-324x324.jpg,Aparat za sladoled | FROSTMASTER
332,Vzvratno ogledalo za kolo (2 kosa) | REARVISION,17.99,https://vigoshop.si/izdelek/bicycle-rearview-mirrors-2-pcs-rearvision-2/,https://vigoshop.si/app/uploads/2023/03/REARVISION1-324x324.jpg,Vzvratno ogledalo za kolo (2 kosa) | REARVISION
333,"Moji ženi - Obesek iz 14k belega zlata (pozlačen, čez nerjaveče jeklo) in ogrlica iz nerjavečega jekla HONEY",29.99,https://vigoshop.si/izdelek/moji-zeni-obesek-iz-14k-belega-zlata-pozlacen-cez-nerjavece-jeklo-in-ogrlica-iz-nerjavecega-jekla-honey/,https://vigoshop.si/app/uploads/2023/01/SI304_HONEY_600x600px_V1-1-324x324.jpg,"Moji ženi - Obesek iz 14k belega zlata (pozlačen, čez nerjaveče jeklo) in ogrlica iz nerjavečega jekla HONEY"
334,Moji mami – Ogrlica s 14K belim zlatom s cirkoni OLIVIA,29.99,https://vigoshop.si/izdelek/moji-mami-srebrna-ogrlica-s-cirkonij-kristali-olivia/,https://vigoshop.si/app/uploads/2022/12/SI51_OLIVIA_600X600px_V1-1-324x324.jpg,Moji mami – Ogrlica s 14K belim zlatom s cirkoni OLIVIA
335,Svetleči božični trak SHINESTRAP,17.99,https://vigoshop.si/izdelek/svetleci-bozicni-trak-shinestrap/,https://vigoshop.si/app/uploads/2022/09/Glowing-Christmas-Ribbon-Featured-Img-min-324x324.jpg,Svetleči božični trak SHINESTRAP
336,SUPERGE OKAPI,27.99,https://vigoshop.si/izdelek/superge-okapi/,https://vigoshop.si/app/uploads/2022/03/OKAPI-FEATURED-IMG-min-1-324x324.jpg,SUPERGE OKAPI
337,Usnjene push-up pajkice | CLASSYFIT,19.99,https://vigoshop.si/izdelek/leather-push-up-leggings-classyfit-2/,https://vigoshop.si/app/uploads/2023/08/CLASSYFIT-FEATURED-IMG-min-324x324.jpg,Usnjene push-up pajkice | CLASSYFIT
338,Otroška lučka | DUCKY,19.99,https://vigoshop.si/izdelek/childrens-light-ducky/,https://vigoshop.si/app/uploads/2023/04/Duck-Lamp-Featured-Img-min-1-324x324.jpg,Otroška lučka | DUCKY
339,Samolepilne tapete v kamnitem videzu (10 kosov) | ROCKWRAP,22.99,https://vigoshop.si/izdelek/self-adhesive-wallpaper-in-the-image-of-a-rock-rockswall-10-pcs-rockwrap/,https://vigoshop.si/app/uploads/2023/04/ROCKWRAP-FEATURED-IMG-min-324x324.jpg,Samolepilne tapete v kamnitem videzu (10 kosov) | ROCKWRAP
340,Komplet za ustvarjanje kazal za knjige s suhim cvetjem (20 kosov) | BOOKIO,17.99,https://vigoshop.si/izdelek/dried-flower-bookmarks-set-2/,https://vigoshop.si/app/uploads/2023/02/Dried-Flower-Bookmarks-Set-Featured-Img-min-1-324x324.jpg,Komplet za ustvarjanje kazal za knjige s suhim cvetjem (20 kosov) | BOOKIO
341,Samogrevalne nogavice za ženske | WARMSY,15.99,https://vigoshop.si/izdelek/self-heating-socks-for-women-warmsy/,https://vigoshop.si/app/uploads/2023/10/Self-Heating-Socks-For-Women-Featured-Img-min-324x324.jpg,Samogrevalne nogavice za ženske | WARMSY
342,Napihljiv kostum za noč čarovnic za ugrabitev s strani nezemljanov | UFOMAN,22.99,https://vigoshop.si/izdelek/inflatable-alien-abduction-halloween-costume-ufoman/,https://vigoshop.si/app/uploads/2023/10/Inflatable-Alien-Abduction-Halloween-Costume-Featured-Img-324x324.jpg,Napihljiv kostum za noč čarovnic za ugrabitev s strani nezemljanov | UFOMAN
343,Štampiljke za poučevanje matematike | MATHSTAMP,18.99,https://vigoshop.si/izdelek/math-teaching-roller-stamp-mathstamp-2/,https://vigoshop.si/app/uploads/2023/08/MATHSTAMP-FEATURED-IMG-min-324x324.jpg,Štampiljke za poučevanje matematike | MATHSTAMP
344,Nastavljiv odsevni pas za hišne ljubljenčke in povodec | LEASHNGO,18.99,https://vigoshop.si/izdelek/adjustable-reflective-pet-harness-and-leash-leashngo-2/,https://vigoshop.si/app/uploads/2023/04/LEASHNGO-FEATURED-IMG-min-324x324.jpg,Nastavljiv odsevni pas za hišne ljubljenčke in povodec | LEASHNGO
345,Dekorativna folija za okna (200 x 60 cm) | PRISMWRAP,19.99,https://vigoshop.si/izdelek/decorative-static-film-prismwrap/,https://vigoshop.si/app/uploads/2023/11/PRISMWRAP-Feature-Photo-324x324.jpg,Dekorativna folija za okna (200 x 60 cm) | PRISMWRAP
346,Pametna LED luč s senzorjem | LUMISIGN,16.99,https://vigoshop.si/izdelek/smart-led-light-with-motion-sensor-lumisign-2/,https://vigoshop.si/app/uploads/2023/03/LUMISIGN-GALLERY-IMG0-3-324x324.jpg,Pametna LED luč s senzorjem | LUMISIGN
347,Luči na traku z motivom zvezd (6 m) | STARYGLOW,16.99,https://vigoshop.si/izdelek/star-string-lights-6m-staryglow/,https://vigoshop.si/app/uploads/2023/10/Star-String-Lights-Featured-Img-min-324x324.jpg,Luči na traku z motivom zvezd (6 m) | STARYGLOW
348,Snežak iz klobučevine s snemljivimi okraski | FELTSNOWMAN,16.99,https://vigoshop.si/izdelek/createme-felt-snowman-activity-set-2/,https://vigoshop.si/app/uploads/2023/09/Felt-Snowman-Activity-Set-Featured-Img-min-324x324.jpg,Snežak iz klobučevine s snemljivimi okraski | FELTSNOWMAN
349,Solarne svetilke LED (6 žarnic) | SOMPEX,19.99,https://vigoshop.si/izdelek/solar-led-lamps-6-bulbs-sompex/,https://vigoshop.si/app/uploads/2023/07/SOMPEX-FEATURED-IMG-min-324x324.jpg,Solarne svetilke LED (6 žarnic) | SOMPEX
350,Držalo za dodatke z žepi za shranjevanje | LIVIPOCKET,17.99,https://vigoshop.si/izdelek/accessory-holder-with-storage-pockets-livipocket/,https://vigoshop.si/app/uploads/2023/05/LIVIPOCKET-6-324x324.jpg,Držalo za dodatke z žepi za shranjevanje | LIVIPOCKET
351,Zložljiva podloga za kuhinjski umivalnik | ROLLDRY,18.99,https://vigoshop.si/izdelek/collapsible-sink-drain-rolldry-2/,https://vigoshop.si/app/uploads/2023/03/ROLLDRY-FEATURED-IMG-min-4-324x324.jpg,Zložljiva podloga za kuhinjski umivalnik | ROLLDRY
352,Dodatek za volan | WHEELMATE,17.99,https://vigoshop.si/izdelek/steering-wheel-wheelmate-2/,https://vigoshop.si/app/uploads/2023/03/WHEELMATE-FEATURED-IMG-min-1-324x324.jpg,Dodatek za volan | WHEELMATE
353,Orodje za raztezanje in masažo | STRETCHEX,16.99,https://vigoshop.si/izdelek/stretching-and-massage-tool-that-helps-relieve-muscle-tension-and-back-pain-stretchex/,https://vigoshop.si/app/uploads/2023/09/STRETCHEX-FEATURED-IMG-min-324x324.jpg,Orodje za raztezanje in masažo | STRETCHEX
354,Nadzorna kamera | WILDEYE,28.99,https://vigoshop.si/izdelek/surveillance-camera-wildeye/,https://vigoshop.si/app/uploads/2023/09/WILDEYE-FEATURED-IMG-min-324x324.jpg,Nadzorna kamera | WILDEYE
355,Zmogljiv ojačevalnik signala WiFi | WIFIBOOST,19.99,https://vigoshop.si/izdelek/powerful-wifi-signal-amplifier-wifiboost/,https://vigoshop.si/app/uploads/2023/09/WIFIBOOST-324x324.jpg,Zmogljiv ojačevalnik signala WiFi | WIFIBOOST
356,Inovativni čistilec ušesnega masla | EARPIN,16.99,https://vigoshop.si/izdelek/innovative-spring-ear-wax-cleaner-tool-set-2/,https://vigoshop.si/app/uploads/2023/07/85a85f519eb31_EARPIN-324x324.jpg,Inovativni čistilec ušesnega masla | EARPIN
357,Postelja za pse in mačke | COMFYDEN,22.99,https://vigoshop.si/izdelek/comfy-calming-dog-cat-bed-comfyden/,https://vigoshop.si/app/uploads/2023/05/COMFYDEN-FEATURED-IMG-min-324x324.jpg,Postelja za pse in mačke | COMFYDEN
358,Zložljiva ročna žaga iz karbonskega čepa | OSAW,17.99,https://vigoshop.si/izdelek/folding-hand-saw-from-the-carbon-plug-osaw/,https://vigoshop.si/app/uploads/2023/04/OSAW_5-324x324.jpg,Zložljiva ročna žaga iz karbonskega čepa | OSAW
359,Magnetic mosquito door net | INSECTPROTECT,25.99€ 17.99,https://vigoshop.si/izdelek/magnetic-mosquito-door-net-insectprotect/,https://vigoshop.si/app/uploads/2023/02/INSECTPROTECT_Feature-Photo-324x324.jpg,Magnetic mosquito door net | INSECTPROTECT
360,Moji najdražji hčerki – Ogrlica s 14K belim zlatom s cirkoni LILLIA,29.99,https://vigoshop.si/izdelek/skoraj-razprodana-moji-najdrazji-hcerki-srebrna-ogrlica-s-cirkonij-kristali-lillia/,https://vigoshop.si/app/uploads/2022/12/SI14_LILLIA_600x600_V1-1-324x324.jpg,Moji najdražji hčerki – Ogrlica s 14K belim zlatom s cirkoni LILLIA
361,Blazina z mrežasto podlogo WATERZEN,23.99,https://vigoshop.si/izdelek/blazina-z-mrezasto-podlogo-waterzen-kopija-4/,https://vigoshop.si/app/uploads/2020/07/11282957554_1786851368-324x324.jpg,Blazina z mrežasto podlogo WATERZEN
362,Barvito pisalo z desetimi različnimi barvami (2 kosa) | RUDYPEN,15.99,https://vigoshop.si/izdelek/colorful-ten-color-ballpoint-pen-stationery-rudypen/,https://vigoshop.si/app/uploads/2023/10/rudypen5-324x324.jpg,Barvito pisalo z desetimi različnimi barvami (2 kosa) | RUDYPEN
363,Komplet tarot kart | ARCAN,18.99,https://vigoshop.si/izdelek/tarot-cards-arcan/,https://vigoshop.si/app/uploads/2023/10/Tarot-Cards-Featured-Img-min-324x324.jpg,Komplet tarot kart | ARCAN
364,Digitalna skakalnica | ROPENETIC,16.99,https://vigoshop.si/izdelek/digital-skipping-rope-ropenetic-2/,https://vigoshop.si/app/uploads/2023/09/ROPENETIC-FEATURED-IMG-min-324x324.jpg,Digitalna skakalnica | ROPENETIC
365,Plešoče božično drevo | JINGLETREE,20.99,https://vigoshop.si/izdelek/dancing-christmas-fir-tree-jingletree/,https://vigoshop.si/app/uploads/2023/08/JINGLETREE-FEATURED-IMG-min-324x324.jpg,Plešoče božično drevo | JINGLETREE
366,Topli zimski copati | COZYSTEPS,19.99,https://vigoshop.si/izdelek/warm-winter-slippers-cozysteps-2/,https://vigoshop.si/app/uploads/2023/08/COZYSTEPS-FEATURED-IMG-324x324.jpg,Topli zimski copati | COZYSTEPS
367,Ribiške vabe (komplet 4 kosov) | AQUALURE,19.99,https://vigoshop.si/izdelek/fishing-lures-set-of-4-aqualure/,https://vigoshop.si/app/uploads/2023/04/Fishing-Lures-Featured-Img-min-324x324.jpg,Ribiške vabe (komplet 4 kosov) | AQUALURE
368,Zložljive zunanje luči | FOLDGLAZE,18.99,https://vigoshop.si/izdelek/folding-outdoor-lights-foldglaze-2/,https://vigoshop.si/app/uploads/2023/04/FOLDGLAZE-1-1-324x324.jpg,Zložljive zunanje luči | FOLDGLAZE
369,Luksuzna ura v zlati barvi | LUXURIA,19.99,https://vigoshop.si/izdelek/luxury-gold-watch-luxuria-2/,https://vigoshop.si/app/uploads/2023/02/LUXURIA-1-1-324x324.jpg,Luksuzna ura v zlati barvi | LUXURIA
370,Moji najbolj seksi ženi – ogrlica Prepletena srca MARY_HEARTS,29.99,https://vigoshop.si/izdelek/moji-najbolj-seksi-zeni-ogrlica-prepletena-srca-mary_hearts/,https://vigoshop.si/app/uploads/2023/01/SI308_MARY_HEARTS_600x600px_V1-1-324x324.jpg,Moji najbolj seksi ženi – ogrlica Prepletena srca MARY_HEARTS
371,Solarna svetlobna cipresa | CUPRESSUS,15.99,https://vigoshop.si/izdelek/solar-cypress-tree-light-cupressus/,https://vigoshop.si/app/uploads/2023/10/Solar-Cypress-Tree-Light-Featured-Img-min-324x324.jpg,Solarna svetlobna cipresa | CUPRESSUS
372,Trakovi za fitnes za vadbo (3 kosi) | FITSTRAPS,17.99,https://vigoshop.si/izdelek/fabric-resistance-bands-for-women-cloth-booty-bands-for-working-out-stretch-bands-for-exercise-squat-bands-for-butt-and-thighs-legs-fitness-loop-bands-for-gym-home-3-levels-thick-wide-non-slip/,https://vigoshop.si/app/uploads/2023/10/Fabric-Resistance-Bands-Featured-Img-min-324x324.jpg,Trakovi za fitnes za vadbo (3 kosi) | FITSTRAPS
373,Pametna ura | WISETRACKER,18.99,https://vigoshop.si/izdelek/smart-watch-wisetracker/,https://vigoshop.si/app/uploads/2023/08/WISETRACKER-GALLERY-IMG17-min-324x324.jpg,Pametna ura | WISETRACKER
374,Kapa z lučko I LEDBENIE,18.99,https://vigoshop.si/izdelek/hat-with-a-light-ledbeanie/,https://vigoshop.si/app/uploads/2023/08/LEDBEANIE-FEATURED-IMG-min-324x324.jpg,Kapa z lučko I LEDBENIE
375,Trak za raztezanje mišic | STRETCHBETTER,18.99,https://vigoshop.si/izdelek/strap-for-stretching-muscles-stretchbetter/,https://vigoshop.si/app/uploads/2023/03/STRETCHBETTER-4-324x324.jpg,Trak za raztezanje mišic | STRETCHBETTER
376,Moji punci – ogrlica Prepletena srca JULIET_HEARTS,29.99,https://vigoshop.si/izdelek/moji-punci-ogrlica-prepletena-srca-juliet_hearts/,https://vigoshop.si/app/uploads/2023/01/SI305_JULIET_HEARTS_600x600px_V1-1-324x324.jpg,Moji punci – ogrlica Prepletena srca JULIET_HEARTS
377,Pripomoček za izdelovanje okraskov MAGICDECO,29.99,https://vigoshop.si/izdelek/pripomocek-za-izdelovanje-okraskov-magicdeco/,https://vigoshop.si/app/uploads/2022/08/MAGICDECO_10.12.21_UROS_IMAGE_SQUARE_V2-324x324.jpg,Pripomoček za izdelovanje okraskov MAGICDECO
378,Barvite LED luči z motivom ognjemeta | MAGICLIGHTS,18.99,https://vigoshop.si/izdelek/firework-colored-led-lights-magiclights/,https://vigoshop.si/app/uploads/2023/11/FIREWORK-FEATURED-IMG-min-324x324.jpg,Barvite LED luči z motivom ognjemeta | MAGICLIGHTS
379,Športne pajkice s push-up učinkom | DYNAMO,15.99,https://vigoshop.si/izdelek/sports-leggings-with-a-push-up-effect-dynamo/,https://vigoshop.si/app/uploads/2023/10/Sports-Leggings-Featured-Img-min-324x324.jpg,Športne pajkice s push-up učinkom | DYNAMO
380,Pasji povodec za prostoročno uporabo | CROSSLEASH,15.99,https://vigoshop.si/izdelek/hands-free-dog-leash-crossleash/,https://vigoshop.si/app/uploads/2023/09/Hands-Free-Dog-Leash-Featured-Img-min-324x324.jpg,Pasji povodec za prostoročno uporabo | CROSSLEASH
381,Avto transformator na daljinsko upravljanje | ROBOCAR,20.99,https://vigoshop.si/izdelek/remote-controlled-transformer-car-robocar/,https://vigoshop.si/app/uploads/2023/08/ROBOCAR-FEATURED-IMG-min-1-324x324.jpg,Avto transformator na daljinsko upravljanje | ROBOCAR
382,Prenosni otroški mikroskop | MINISCOPE,20.99,https://vigoshop.si/izdelek/portable-childrens-microscope-miniscope/,https://vigoshop.si/app/uploads/2023/08/MINISCOPE-FEATURED-IMG-min-324x324.jpg,Prenosni otroški mikroskop | MINISCOPE
383,Komplet modnih in snemljivih ovratnikov (4 kos) | COLLARPOP,23.99,https://vigoshop.si/izdelek/stylish-blouse-detachable-lace-collar-3/,https://vigoshop.si/app/uploads/2023/07/Stylish_Blouse_Detachable_Lace_Collar_Featured_Img-324x324.jpg,Komplet modnih in snemljivih ovratnikov (4 kos) | COLLARPOP
